year,state,weeks_left,days_left,party,candidate,poll_date,poll_support,before_convention
1988,National,21,145,DEM,Michael S. Dukakis,6/16/88,49.761134,TRUE
1988,National,21,145,REP,George Bush,6/16/88,40.917461,TRUE
1988,National,21,144,DEM,Michael S. Dukakis,6/17/88,49.761134,TRUE
1988,National,21,144,REP,George Bush,6/17/88,40.917461,TRUE
1988,National,20,143,DEM,Michael S. Dukakis,6/18/88,49.761134,TRUE
1988,National,20,143,REP,George Bush,6/18/88,40.917461,TRUE
1988,National,20,142,DEM,Michael S. Dukakis,6/19/88,49.358313,TRUE
1988,National,20,142,REP,George Bush,6/19/88,40.551107,TRUE
1988,National,20,141,DEM,Michael S. Dukakis,6/20/88,49.358313,TRUE
1988,National,20,141,REP,George Bush,6/20/88,40.551107,TRUE
1988,National,20,140,DEM,Michael S. Dukakis,6/21/88,49.358313,TRUE
1988,National,20,140,REP,George Bush,6/21/88,40.551107,TRUE
1988,National,20,139,DEM,Michael S. Dukakis,6/22/88,49.358313,TRUE
1988,National,20,139,REP,George Bush,6/22/88,40.551107,TRUE
1988,National,20,138,DEM,Michael S. Dukakis,6/23/88,49.358313,TRUE
1988,National,20,138,REP,George Bush,6/23/88,40.551107,TRUE
1988,National,20,137,DEM,Michael S. Dukakis,6/24/88,49.358313,TRUE
1988,National,20,137,REP,George Bush,6/24/88,40.551107,TRUE
1988,National,19,136,DEM,Michael S. Dukakis,6/25/88,49.358313,TRUE
1988,National,19,136,REP,George Bush,6/25/88,40.551107,TRUE
1988,National,19,135,DEM,Michael S. Dukakis,6/26/88,47.130759,TRUE
1988,National,19,135,REP,George Bush,6/26/88,42.449799,TRUE
1988,National,19,134,DEM,Michael S. Dukakis,6/27/88,47.130759,TRUE
1988,National,19,134,REP,George Bush,6/27/88,42.449799,TRUE
1988,National,19,133,DEM,Michael S. Dukakis,6/28/88,47.130759,TRUE
1988,National,19,133,REP,George Bush,6/28/88,42.449799,TRUE
1988,National,19,132,DEM,Michael S. Dukakis,6/29/88,47.130759,TRUE
1988,National,19,132,REP,George Bush,6/29/88,42.449799,TRUE
1988,National,19,131,DEM,Michael S. Dukakis,6/30/88,47.130759,TRUE
1988,National,19,131,REP,George Bush,6/30/88,42.449799,TRUE
1988,National,19,130,DEM,Michael S. Dukakis,7/1/88,47.130759,TRUE
1988,National,19,130,REP,George Bush,7/1/88,42.449799,TRUE
1988,National,18,129,DEM,Michael S. Dukakis,7/2/88,47.130759,TRUE
1988,National,18,129,REP,George Bush,7/2/88,42.449799,TRUE
1988,National,18,128,DEM,Michael S. Dukakis,7/3/88,47.130759,TRUE
1988,National,18,128,REP,George Bush,7/3/88,42.449799,TRUE
1988,National,18,127,DEM,Michael S. Dukakis,7/4/88,47.130759,TRUE
1988,National,18,127,REP,George Bush,7/4/88,42.449799,TRUE
1988,National,18,126,DEM,Michael S. Dukakis,7/5/88,47.130759,TRUE
1988,National,18,126,REP,George Bush,7/5/88,42.449799,TRUE
1988,National,18,125,DEM,Michael S. Dukakis,7/6/88,47.13088,TRUE
1988,National,18,125,REP,George Bush,7/6/88,42.449602,TRUE
1988,National,18,124,DEM,Michael S. Dukakis,7/7/88,47.13088,TRUE
1988,National,18,124,REP,George Bush,7/7/88,42.449602,TRUE
1988,National,18,123,DEM,Michael S. Dukakis,7/8/88,47.112713,TRUE
1988,National,18,123,REP,George Bush,7/8/88,42.293852,TRUE
1988,National,17,122,DEM,Michael S. Dukakis,7/9/88,47.112713,TRUE
1988,National,17,122,REP,George Bush,7/9/88,42.293852,TRUE
1988,National,17,121,DEM,Michael S. Dukakis,7/10/88,47.118189,TRUE
1988,National,17,121,REP,George Bush,7/10/88,43.105733,TRUE
1988,National,17,120,DEM,Michael S. Dukakis,7/11/88,47.273525,TRUE
1988,National,17,120,REP,George Bush,7/11/88,42.972329,TRUE
1988,National,17,119,DEM,Michael S. Dukakis,7/12/88,47.273525,TRUE
1988,National,17,119,REP,George Bush,7/12/88,42.972329,TRUE
1988,National,17,118,DEM,Michael S. Dukakis,7/13/88,47.272863,TRUE
1988,National,17,118,REP,George Bush,7/13/88,42.972584,TRUE
1988,National,17,117,DEM,Michael S. Dukakis,7/14/88,47.27294,TRUE
1988,National,17,117,REP,George Bush,7/14/88,42.972545,TRUE
1988,National,17,116,DEM,Michael S. Dukakis,7/15/88,47.27294,TRUE
1988,National,17,116,REP,George Bush,7/15/88,42.972545,TRUE
1988,National,16,115,DEM,Michael S. Dukakis,7/16/88,47.272094,TRUE
1988,National,16,115,REP,George Bush,7/16/88,42.97314,TRUE
1988,National,16,114,DEM,Michael S. Dukakis,7/17/88,46.394023,TRUE
1988,National,16,114,REP,George Bush,7/17/88,44.46563,TRUE
1988,National,16,113,DEM,Michael S. Dukakis,7/18/88,46.394023,TRUE
1988,National,16,113,REP,George Bush,7/18/88,44.46563,TRUE
1988,National,16,112,DEM,Michael S. Dukakis,7/19/88,46.394023,TRUE
1988,National,16,112,REP,George Bush,7/19/88,44.46563,TRUE
1988,National,16,111,DEM,Michael S. Dukakis,7/20/88,47.698072,TRUE
1988,National,16,111,REP,George Bush,7/20/88,44.414636,TRUE
1988,National,16,110,DEM,Michael S. Dukakis,7/21/88,47.698072,FALSE
1988,National,16,110,REP,George Bush,7/21/88,44.414636,TRUE
1988,National,16,109,DEM,Michael S. Dukakis,7/22/88,51.768507,FALSE
1988,National,16,109,REP,George Bush,7/22/88,41.014883,TRUE
1988,National,15,108,DEM,Michael S. Dukakis,7/23/88,51.767175,FALSE
1988,National,15,108,REP,George Bush,7/23/88,41.018541,TRUE
1988,National,15,107,DEM,Michael S. Dukakis,7/24/88,52.072932,FALSE
1988,National,15,107,REP,George Bush,7/24/88,40.558815,TRUE
1988,National,15,106,DEM,Michael S. Dukakis,7/25/88,52.597234,FALSE
1988,National,15,106,REP,George Bush,7/25/88,39.289113,TRUE
1988,National,15,105,DEM,Michael S. Dukakis,7/26/88,52.597234,FALSE
1988,National,15,105,REP,George Bush,7/26/88,39.289113,TRUE
1988,National,15,104,DEM,Michael S. Dukakis,7/27/88,52.597234,FALSE
1988,National,15,104,REP,George Bush,7/27/88,39.289113,TRUE
1988,National,15,103,DEM,Michael S. Dukakis,7/28/88,52.597073,FALSE
1988,National,15,103,REP,George Bush,7/28/88,39.28916,TRUE
1988,National,15,102,DEM,Michael S. Dukakis,7/29/88,52.597326,FALSE
1988,National,15,102,REP,George Bush,7/29/88,39.288808,TRUE
1988,National,14,101,DEM,Michael S. Dukakis,7/30/88,52.597326,FALSE
1988,National,14,101,REP,George Bush,7/30/88,39.288808,TRUE
1988,National,14,100,DEM,Michael S. Dukakis,7/31/88,52.597326,FALSE
1988,National,14,100,REP,George Bush,7/31/88,39.288808,TRUE
1988,National,14,99,DEM,Michael S. Dukakis,8/1/88,52.597326,FALSE
1988,National,14,99,REP,George Bush,8/1/88,39.288808,TRUE
1988,National,14,98,DEM,Michael S. Dukakis,8/2/88,52.597326,FALSE
1988,National,14,98,REP,George Bush,8/2/88,39.288808,TRUE
1988,National,14,97,DEM,Michael S. Dukakis,8/3/88,53.516972,FALSE
1988,National,14,97,REP,George Bush,8/3/88,37.489651,TRUE
1988,National,14,96,DEM,Michael S. Dukakis,8/4/88,53.516985,FALSE
1988,National,14,96,REP,George Bush,8/4/88,37.489635,TRUE
1988,National,14,95,DEM,Michael S. Dukakis,8/5/88,53.516985,FALSE
1988,National,14,95,REP,George Bush,8/5/88,37.489635,TRUE
1988,National,13,94,DEM,Michael S. Dukakis,8/6/88,53.516985,FALSE
1988,National,13,94,REP,George Bush,8/6/88,37.489635,TRUE
1988,National,13,93,DEM,Michael S. Dukakis,8/7/88,52.900809,FALSE
1988,National,13,93,REP,George Bush,8/7/88,38.436254,TRUE
1988,National,13,92,DEM,Michael S. Dukakis,8/8/88,52.395196,FALSE
1988,National,13,92,REP,George Bush,8/8/88,39.702597,TRUE
1988,National,13,91,DEM,Michael S. Dukakis,8/9/88,51.951905,FALSE
1988,National,13,91,REP,George Bush,8/9/88,40.349992,TRUE
1988,National,13,90,DEM,Michael S. Dukakis,8/10/88,51.308237,FALSE
1988,National,13,90,REP,George Bush,8/10/88,41.110428,TRUE
1988,National,13,89,DEM,Michael S. Dukakis,8/11/88,51.313145,FALSE
1988,National,13,89,REP,George Bush,8/11/88,41.106256,TRUE
1988,National,13,88,DEM,Michael S. Dukakis,8/12/88,51.313145,FALSE
1988,National,13,88,REP,George Bush,8/12/88,41.106256,TRUE
1988,National,12,87,DEM,Michael S. Dukakis,8/13/88,50.683935,FALSE
1988,National,12,87,REP,George Bush,8/13/88,41.725831,TRUE
1988,National,12,86,DEM,Michael S. Dukakis,8/14/88,51.206111,FALSE
1988,National,12,86,REP,George Bush,8/14/88,41.303996,TRUE
1988,National,12,85,DEM,Michael S. Dukakis,8/15/88,50.718384,FALSE
1988,National,12,85,REP,George Bush,8/15/88,41.284998,TRUE
1988,National,12,84,DEM,Michael S. Dukakis,8/16/88,49.419021,FALSE
1988,National,12,84,REP,George Bush,8/16/88,42.341477,TRUE
1988,National,12,83,DEM,Michael S. Dukakis,8/17/88,46.914178,FALSE
1988,National,12,83,REP,George Bush,8/17/88,44.122928,TRUE
1988,National,12,82,DEM,Michael S. Dukakis,8/18/88,46.12789,FALSE
1988,National,12,82,REP,George Bush,8/18/88,44.415205,FALSE
1988,National,12,81,DEM,Michael S. Dukakis,8/19/88,44.782918,FALSE
1988,National,12,81,REP,George Bush,8/19/88,46.252182,FALSE
1988,National,11,80,DEM,Michael S. Dukakis,8/20/88,44.817045,FALSE
1988,National,11,80,REP,George Bush,8/20/88,46.640269,FALSE
1988,National,11,79,DEM,Michael S. Dukakis,8/21/88,43.75093,FALSE
1988,National,11,79,REP,George Bush,8/21/88,46.965155,FALSE
1988,National,11,78,DEM,Michael S. Dukakis,8/22/88,43.400246,FALSE
1988,National,11,78,REP,George Bush,8/22/88,47.455107,FALSE
1988,National,11,77,DEM,Michael S. Dukakis,8/23/88,43.322268,FALSE
1988,National,11,77,REP,George Bush,8/23/88,47.647449,FALSE
1988,National,11,76,DEM,Michael S. Dukakis,8/24/88,43.322268,FALSE
1988,National,11,76,REP,George Bush,8/24/88,47.647449,FALSE
1988,National,11,75,DEM,Michael S. Dukakis,8/25/88,43.34783,FALSE
1988,National,11,75,REP,George Bush,8/25/88,47.678159,FALSE
1988,National,11,74,DEM,Michael S. Dukakis,8/26/88,43.347807,FALSE
1988,National,11,74,REP,George Bush,8/26/88,47.678222,FALSE
1988,National,10,73,DEM,Michael S. Dukakis,8/27/88,43.347181,FALSE
1988,National,10,73,REP,George Bush,8/27/88,47.678669,FALSE
1988,National,10,72,DEM,Michael S. Dukakis,8/28/88,43.346874,FALSE
1988,National,10,72,REP,George Bush,8/28/88,47.678993,FALSE
1988,National,10,71,DEM,Michael S. Dukakis,8/29/88,43.347053,FALSE
1988,National,10,71,REP,George Bush,8/29/88,47.679233,FALSE
1988,National,10,70,DEM,Michael S. Dukakis,8/30/88,43.428238,FALSE
1988,National,10,70,REP,George Bush,8/30/88,47.84352,FALSE
1988,National,10,69,DEM,Michael S. Dukakis,8/31/88,43.428238,FALSE
1988,National,10,69,REP,George Bush,8/31/88,47.84352,FALSE
1988,National,10,68,DEM,Michael S. Dukakis,9/1/88,43.428238,FALSE
1988,National,10,68,REP,George Bush,9/1/88,47.84352,FALSE
1988,National,10,67,DEM,Michael S. Dukakis,9/2/88,43.428923,FALSE
1988,National,10,67,REP,George Bush,9/2/88,47.842635,FALSE
1988,National,9,66,DEM,Michael S. Dukakis,9/3/88,43.428923,FALSE
1988,National,9,66,REP,George Bush,9/3/88,47.842635,FALSE
1988,National,9,65,DEM,Michael S. Dukakis,9/4/88,43.428554,FALSE
1988,National,9,65,REP,George Bush,9/4/88,47.84276,FALSE
1988,National,9,64,DEM,Michael S. Dukakis,9/5/88,43.428554,FALSE
1988,National,9,64,REP,George Bush,9/5/88,47.84276,FALSE
1988,National,9,63,DEM,Michael S. Dukakis,9/6/88,42.74822,FALSE
1988,National,9,63,REP,George Bush,9/6/88,48.629435,FALSE
1988,National,9,62,DEM,Michael S. Dukakis,9/7/88,42.736219,FALSE
1988,National,9,62,REP,George Bush,9/7/88,48.64443,FALSE
1988,National,9,61,DEM,Michael S. Dukakis,9/8/88,43.523767,FALSE
1988,National,9,61,REP,George Bush,9/8/88,48.498638,FALSE
1988,National,9,60,DEM,Michael S. Dukakis,9/9/88,43.523473,FALSE
1988,National,9,60,REP,George Bush,9/9/88,48.496967,FALSE
1988,National,8,59,DEM,Michael S. Dukakis,9/10/88,43.521718,FALSE
1988,National,8,59,REP,George Bush,9/10/88,48.500875,FALSE
1988,National,8,58,DEM,Michael S. Dukakis,9/11/88,43.14646,FALSE
1988,National,8,58,REP,George Bush,9/11/88,48.701725,FALSE
1988,National,8,57,DEM,Michael S. Dukakis,9/12/88,43.14646,FALSE
1988,National,8,57,REP,George Bush,9/12/88,48.701725,FALSE
1988,National,8,56,DEM,Michael S. Dukakis,9/13/88,43.658758,FALSE
1988,National,8,56,REP,George Bush,9/13/88,48.105635,FALSE
1988,National,8,55,DEM,Michael S. Dukakis,9/14/88,43.904535,FALSE
1988,National,8,55,REP,George Bush,9/14/88,48.339463,FALSE
1988,National,8,54,DEM,Michael S. Dukakis,9/15/88,43.899854,FALSE
1988,National,8,54,REP,George Bush,9/15/88,48.337138,FALSE
1988,National,8,53,DEM,Michael S. Dukakis,9/16/88,43.899171,FALSE
1988,National,8,53,REP,George Bush,9/16/88,48.332584,FALSE
1988,National,7,52,DEM,Michael S. Dukakis,9/17/88,43.901552,FALSE
1988,National,7,52,REP,George Bush,9/17/88,48.318017,FALSE
1988,National,7,51,DEM,Michael S. Dukakis,9/18/88,43.901752,FALSE
1988,National,7,51,REP,George Bush,9/18/88,48.318341,FALSE
1988,National,7,50,DEM,Michael S. Dukakis,9/19/88,44.227459,FALSE
1988,National,7,50,REP,George Bush,9/19/88,48.542847,FALSE
1988,National,7,49,DEM,Michael S. Dukakis,9/20/88,43.646789,FALSE
1988,National,7,49,REP,George Bush,9/20/88,48.248942,FALSE
1988,National,7,48,DEM,Michael S. Dukakis,9/21/88,43.648378,FALSE
1988,National,7,48,REP,George Bush,9/21/88,48.249289,FALSE
1988,National,7,47,DEM,Michael S. Dukakis,9/22/88,43.647728,FALSE
1988,National,7,47,REP,George Bush,9/22/88,48.248992,FALSE
1988,National,7,46,DEM,Michael S. Dukakis,9/23/88,43.964677,FALSE
1988,National,7,46,REP,George Bush,9/23/88,48.344334,FALSE
1988,National,6,45,DEM,Michael S. Dukakis,9/24/88,43.964677,FALSE
1988,National,6,45,REP,George Bush,9/24/88,48.344334,FALSE
1988,National,6,44,DEM,Michael S. Dukakis,9/25/88,43.964677,FALSE
1988,National,6,44,REP,George Bush,9/25/88,48.344334,FALSE
1988,National,6,43,DEM,Michael S. Dukakis,9/26/88,43.964677,FALSE
1988,National,6,43,REP,George Bush,9/26/88,48.344334,FALSE
1988,National,6,42,DEM,Michael S. Dukakis,9/27/88,43.874673,FALSE
1988,National,6,42,REP,George Bush,9/27/88,48.403,FALSE
1988,National,6,41,DEM,Michael S. Dukakis,9/28/88,43.61461,FALSE
1988,National,6,41,REP,George Bush,9/28/88,48.453515,FALSE
1988,National,6,40,DEM,Michael S. Dukakis,9/29/88,43.614542,FALSE
1988,National,6,40,REP,George Bush,9/29/88,48.453992,FALSE
1988,National,6,39,DEM,Michael S. Dukakis,9/30/88,43.615392,FALSE
1988,National,6,39,REP,George Bush,9/30/88,48.453042,FALSE
1988,National,5,38,DEM,Michael S. Dukakis,10/1/88,43.614775,FALSE
1988,National,5,38,REP,George Bush,10/1/88,48.453654,FALSE
1988,National,5,37,DEM,Michael S. Dukakis,10/2/88,43.61492,FALSE
1988,National,5,37,REP,George Bush,10/2/88,48.452935,FALSE
1988,National,5,36,DEM,Michael S. Dukakis,10/3/88,44.159905,FALSE
1988,National,5,36,REP,George Bush,10/3/88,48.528235,FALSE
1988,National,5,35,DEM,Michael S. Dukakis,10/4/88,43.627516,FALSE
1988,National,5,35,REP,George Bush,10/4/88,48.998905,FALSE
1988,National,5,34,DEM,Michael S. Dukakis,10/5/88,43.627675,FALSE
1988,National,5,34,REP,George Bush,10/5/88,48.998838,FALSE
1988,National,5,33,DEM,Michael S. Dukakis,10/6/88,43.627067,FALSE
1988,National,5,33,REP,George Bush,10/6/88,48.999035,FALSE
1988,National,5,32,DEM,Michael S. Dukakis,10/7/88,43.626743,FALSE
1988,National,5,32,REP,George Bush,10/7/88,49.000105,FALSE
1988,National,4,31,DEM,Michael S. Dukakis,10/8/88,43.627604,FALSE
1988,National,4,31,REP,George Bush,10/8/88,48.998318,FALSE
1988,National,4,30,DEM,Michael S. Dukakis,10/9/88,42.903919,FALSE
1988,National,4,30,REP,George Bush,10/9/88,49.200083,FALSE
1988,National,4,29,DEM,Michael S. Dukakis,10/10/88,43.403255,FALSE
1988,National,4,29,REP,George Bush,10/10/88,49.214056,FALSE
1988,National,4,28,DEM,Michael S. Dukakis,10/11/88,43.270721,FALSE
1988,National,4,28,REP,George Bush,10/11/88,49.447762,FALSE
1988,National,4,27,DEM,Michael S. Dukakis,10/12/88,43.270354,FALSE
1988,National,4,27,REP,George Bush,10/12/88,49.446034,FALSE
1988,National,4,26,DEM,Michael S. Dukakis,10/13/88,43.235101,FALSE
1988,National,4,26,REP,George Bush,10/13/88,49.554009,FALSE
1988,National,4,25,DEM,Michael S. Dukakis,10/14/88,42.919092,FALSE
1988,National,4,25,REP,George Bush,10/14/88,49.806409,FALSE
1988,National,3,24,DEM,Michael S. Dukakis,10/15/88,42.838547,FALSE
1988,National,3,24,REP,George Bush,10/15/88,49.878513,FALSE
1988,National,3,23,DEM,Michael S. Dukakis,10/16/88,41.938818,FALSE
1988,National,3,23,REP,George Bush,10/16/88,51.527747,FALSE
1988,National,3,22,DEM,Michael S. Dukakis,10/17/88,42.024434,FALSE
1988,National,3,22,REP,George Bush,10/17/88,51.616251,FALSE
1988,National,3,21,DEM,Michael S. Dukakis,10/18/88,42.131546,FALSE
1988,National,3,21,REP,George Bush,10/18/88,51.746325,FALSE
1988,National,3,20,DEM,Michael S. Dukakis,10/19/88,42.075316,FALSE
1988,National,3,20,REP,George Bush,10/19/88,51.886367,FALSE
1988,National,3,19,DEM,Michael S. Dukakis,10/20/88,41.983983,FALSE
1988,National,3,19,REP,George Bush,10/20/88,52.070777,FALSE
1988,National,3,18,DEM,Michael S. Dukakis,10/21/88,42.0166,FALSE
1988,National,3,18,REP,George Bush,10/21/88,51.700378,FALSE
1988,National,2,17,DEM,Michael S. Dukakis,10/22/88,41.95655,FALSE
1988,National,2,17,REP,George Bush,10/22/88,51.810155,FALSE
1988,National,2,16,DEM,Michael S. Dukakis,10/23/88,41.494011,FALSE
1988,National,2,16,REP,George Bush,10/23/88,51.884515,FALSE
1988,National,2,15,DEM,Michael S. Dukakis,10/24/88,41.418955,FALSE
1988,National,2,15,REP,George Bush,10/24/88,52.364587,FALSE
1988,National,2,14,DEM,Michael S. Dukakis,10/25/88,41.349683,FALSE
1988,National,2,14,REP,George Bush,10/25/88,52.460673,FALSE
1988,National,2,13,DEM,Michael S. Dukakis,10/26/88,41.541258,FALSE
1988,National,2,13,REP,George Bush,10/26/88,52.307216,FALSE
1988,National,2,12,DEM,Michael S. Dukakis,10/27/88,41.463166,FALSE
1988,National,2,12,REP,George Bush,10/27/88,52.353499,FALSE
1988,National,2,11,DEM,Michael S. Dukakis,10/28/88,41.380086,FALSE
1988,National,2,11,REP,George Bush,10/28/88,52.426647,FALSE
1988,National,1,10,DEM,Michael S. Dukakis,10/29/88,41.280893,FALSE
1988,National,1,10,REP,George Bush,10/29/88,52.514922,FALSE
1988,National,1,9,DEM,Michael S. Dukakis,10/30/88,41.41399,FALSE
1988,National,1,9,REP,George Bush,10/30/88,52.414437,FALSE
1988,National,1,8,DEM,Michael S. Dukakis,10/31/88,41.263334,FALSE
1988,National,1,8,REP,George Bush,10/31/88,52.68368,FALSE
1988,National,1,7,DEM,Michael S. Dukakis,11/1/88,41.240158,FALSE
1988,National,1,7,REP,George Bush,11/1/88,52.737158,FALSE
1988,National,1,6,DEM,Michael S. Dukakis,11/2/88,41.237925,FALSE
1988,National,1,6,REP,George Bush,11/2/88,52.710175,FALSE
1988,National,1,5,DEM,Michael S. Dukakis,11/3/88,41.236063,FALSE
1988,National,1,5,REP,George Bush,11/3/88,52.719273,FALSE
1988,National,1,4,DEM,Michael S. Dukakis,11/4/88,41.358929,FALSE
1988,National,1,4,REP,George Bush,11/4/88,52.658727,FALSE
1988,National,0,3,DEM,Michael S. Dukakis,11/5/88,41.906223,FALSE
1988,National,0,3,REP,George Bush,11/5/88,52.193928,FALSE
1988,National,0,2,DEM,Michael S. Dukakis,11/6/88,41.546101,FALSE
1988,National,0,2,REP,George Bush,11/6/88,52.218202,FALSE
1988,National,0,1,DEM,Michael S. Dukakis,11/7/88,41.668574,FALSE
1988,National,0,1,REP,George Bush,11/7/88,52.292803,FALSE
1988,National,0,0,DEM,Michael S. Dukakis,11/8/88,41.668574,FALSE
1988,National,0,0,REP,George Bush,11/8/88,52.292803,FALSE
1984,National,36,250,REP,Ronald Reagan,3/1/84,52.884249,TRUE
1984,National,36,250,DEM,Walter F. Mondale,3/1/84,41.726277,TRUE
1984,National,36,249,REP,Ronald Reagan,3/2/84,53.163838,TRUE
1984,National,36,249,DEM,Walter F. Mondale,3/2/84,42.360989,TRUE
1984,National,35,248,REP,Ronald Reagan,3/3/84,53.259522,TRUE
1984,National,35,248,DEM,Walter F. Mondale,3/3/84,42.005485,TRUE
1984,National,35,247,REP,Ronald Reagan,3/4/84,53.259522,TRUE
1984,National,35,247,DEM,Walter F. Mondale,3/4/84,42.005485,TRUE
1984,National,35,246,REP,Ronald Reagan,3/5/84,53.259522,TRUE
1984,National,35,246,DEM,Walter F. Mondale,3/5/84,42.005485,TRUE
1984,National,35,245,REP,Ronald Reagan,3/6/84,52.751384,TRUE
1984,National,35,245,DEM,Walter F. Mondale,3/6/84,42.605671,TRUE
1984,National,35,244,REP,Ronald Reagan,3/7/84,52.751384,TRUE
1984,National,35,244,DEM,Walter F. Mondale,3/7/84,42.605671,TRUE
1984,National,35,243,REP,Ronald Reagan,3/8/84,52.751384,TRUE
1984,National,35,243,DEM,Walter F. Mondale,3/8/84,42.605671,TRUE
1984,National,35,242,REP,Ronald Reagan,3/9/84,52.751384,TRUE
1984,National,35,242,DEM,Walter F. Mondale,3/9/84,42.605671,TRUE
1984,National,34,241,REP,Ronald Reagan,3/10/84,52.751384,TRUE
1984,National,34,241,DEM,Walter F. Mondale,3/10/84,42.605671,TRUE
1984,National,34,240,REP,Ronald Reagan,3/11/84,52.751384,TRUE
1984,National,34,240,DEM,Walter F. Mondale,3/11/84,42.605671,TRUE
1984,National,34,239,REP,Ronald Reagan,3/12/84,52.751384,TRUE
1984,National,34,239,DEM,Walter F. Mondale,3/12/84,42.605671,TRUE
1984,National,34,238,REP,Ronald Reagan,3/13/84,52.751384,TRUE
1984,National,34,238,DEM,Walter F. Mondale,3/13/84,42.605671,TRUE
1984,National,34,237,REP,Ronald Reagan,3/14/84,52.751384,TRUE
1984,National,34,237,DEM,Walter F. Mondale,3/14/84,42.605671,TRUE
1984,National,34,236,REP,Ronald Reagan,3/15/84,52.751384,TRUE
1984,National,34,236,DEM,Walter F. Mondale,3/15/84,42.605671,TRUE
1984,National,34,235,REP,Ronald Reagan,3/16/84,53.09083,TRUE
1984,National,34,235,DEM,Walter F. Mondale,3/16/84,40.918725,TRUE
